169000    24.250098    0.034806    0.021231    0.004360
170000    24.518091    0.035618    0.021663    0.004377
171000    24.795148    0.035424    0.021314    0.004401
172000    25.086924    0.035404    0.021488    0.004427
173000    25.388415    0.035583    0.022154    0.004449
174000    25.708443    0.035947    0.021898    0.004844
175000    25.985827    0.038997    0.022321    0.004555
176000    26.288760    0.036481    0.021879    0.004540
177000    26.580808    0.037164    0.022402    0.004592
178000    26.882212    0.036806    0.022562    0.005039
179000    27.262809    0.037103    0.022412    0.004611
180000    27.545269    0.038045    0.022960    0.004780
181000    27.808998    0.037965    0.023145    0.004660
182000    28.131913    0.037649    0.023244    0.004699
183000    28.422431    0.037930    0.022764    0.004718
184000    28.725844    0.038085    0.023253    0.004751
185000    29.023298    0.038230    0.023197    0.004781
186000    29.342622    0.038787    0.023331    0.004798
187000    29.654935    0.038566    0.023426    0.004825
188000    29.992074    0.039376    0.024016    0.004970
189000    30.331052    0.040233    0.023580    0.005384
190000    30.650536    0.039411    0.024488    0.004888
191000    30.936172    0.039532    0.024758    0.004930
192000    31.290015    0.041286    0.024615    0.005078
193000    31.607933    0.040460    0.024356    0.005004
194000    31.954774    0.040232    0.024288    0.005046
195000    32.351613    0.040393    0.025004    0.005041
196000    32.630750    0.040663    0.024635    0.005066
197000    32.923457    0.040842    0.024970    0.005087
198000    33.253539    0.042137    0.025094    0.005153
199000    33.651486    0.041359    0.025035    0.005123
200000    34.013189    0.042064    0.025414    0.005157
201000    34.291249    0.042277    0.025173    0.005236
202000    34.681009    0.042729    0.025387    0.005214
203000    34.977593    0.042515    0.025827    0.005253
204000    35.313558    0.042616    0.025946    0.005278
205000    35.667583    0.043204    0.025809    0.005298
206000    35.994014    0.043347    0.025819    0.005323
207000    36.418266    0.043880    0.026114    0.005357
208000    36.719307    0.043742    0.026598    0.005378
209000    37.239227    0.045050    0.026416    0.005410
210000    37.428617    0.044268    0.026491    0.005495
211000    37.804932    0.044776    0.026907    0.005547
212000    38.143760    0.045567    0.026818    0.005479
213000    38.511057    0.045178    0.026829    0.005537
214000    38.888520    0.045416    0.027050    0.005533
215000    39.296183    0.044996    0.027194    0.005724
216000    39.647200    0.046451    0.028381    0.005727
217000    39.976720    0.046393    0.027452    0.005603
218000    40.336698    0.045742    0.027666    0.005640
219000    40.720508    0.046054    0.027602    0.005669
220000    41.053217    0.047008    0.028049    0.005732
221000    41.452100    0.046675    0.027910    0.005730
222000    41.838928    0.046660    0.028699    0.005885
223000    42.201939    0.047786    0.028205    0.005787
224000    42.595794    0.047277    0.028675    0.005858
225000    42.938120    0.047132    0.028557    0.005934
226000    43.358467    0.047335    0.028766    0.005855
227000    43.709569    0.047929    0.028688    0.005878
228000    44.077392    0.048306    0.028755    0.005910
229000    44.571460    0.048248    0.029960    0.006412
230000    44.964950    0.050409    0.030307    0.006100
231000    45.262969    0.048536    0.029373    0.006021
232000    45.659401    0.048772    0.029793    0.006111
233000    46.027933    0.048891    0.029918    0.006096
234000    46.444926    0.049750    0.029884    0.006117
235000    46.863111    0.049493    0.030576    0.006138
236000    47.294081    0.050957    0.030649    0.006308
237000    47.692058    0.050008    0.030836    0.006154
238000    48.177383    0.051251    0.030896    0.006233
239000    49.183417    0.054833    0.034408    0.006950
240000    49.728426    0.051175    0.031130    0.006241
241000    49.828875    0.052078    0.031351    0.006252
242000    50.459750    0.051585    0.032419    0.006301
243000    50.790978    0.052999    0.031866    0.006463
244000    51.168944    0.051647    0.032040    0.006587
245000    51.618790    0.053476    0.032086    0.006528
246000    52.128415    0.053184    0.032256    0.007320
247000    52.329768    0.052490    0.031579    0.006405
248000    55.111475    0.059452    0.034405    0.006602
249000    55.900137    0.053876    0.032799    0.006703
250000    53.593545    0.052933    0.033518    0.006500
251000    53.897406    0.054113    0.033372    0.006788
252000    54.583860    0.054488    0.033196    0.006740
253000    55.058466    0.054162    0.033637    0.007068
254000    55.482803    0.056168    0.033164    0.006763
255000    55.850212    0.053929    0.034047    0.006648
256000    56.268966    0.054159    0.032668    0.006722
257000    56.749000    0.055595    0.034333    0.006922
258000    57.244355    0.056196    0.033976    0.006864
259000    57.325682    0.054325    0.034284    0.006985
260000    57.918001    0.054953    0.034977    0.006896
261000    58.568909    0.057351    0.034580    0.006948
262000    59.038380    0.056523    0.034903    0.007029
263000    59.474087    0.056639    0.034632    0.007013
264000    59.986648    0.055832    0.035031    0.007026
265000    60.395789    0.056381    0.036076    0.007063
266000    60.820965    0.056429    0.033761    0.006889
267000    61.252638    0.058454    0.035164    0.007125
268000    61.765621    0.058408    0.037076    0.007220
269000    62.259872    0.057185    0.035870    0.007317
270000    62.662254    0.060313    0.036239    0.007266
271000    63.175502    0.059803    0.035754    0.007220
272000    63.621521    0.059925    0.035841    0.007246
273000    64.153128    0.060079    0.036137    0.007268
274000    64.678055    0.059750    0.035165    0.007106
275000    65.036659    0.058448    0.035817    0.007233
276000    65.502875    0.061044    0.036387    0.007350
277000    65.895625    0.061546    0.036159    0.007328
278000    66.435431    0.060715    0.036658    0.007302
279000    66.963649    0.061707    0.035730    0.007423
280000    67.454653    0.060850    0.037185    0.007443
281000    67.988603    0.060778    0.036417    0.007294
282000    68.440604    0.060256    0.036547    0.007320
283000    68.931093    0.061059    0.036750    0.007378
284000    69.340626    0.062230    0.038246    0.007521
285000    69.871695    0.061689    0.036667    0.007465
286000    70.281409    0.064764    0.038550    0.007767
287000    70.829962    0.064086    0.037836    0.007644
288000    71.344413    0.062677    0.040137    0.007681
289000    71.876405    0.063228    0.039634    0.007636
290000    72.331131    0.064512    0.038679    0.007832
291000    72.855881    0.066022    0.038889    0.007829
292000    73.313988    0.062429    0.040097    0.007783
293000    73.809967    0.064268    0.037922    0.007762
294000    74.244704    0.064885    0.039719    0.007788
295000    74.842343    0.064076    0.039632    0.007877
296000    75.367437    0.066088    0.039520    0.008023
297000    76.117671    0.065414    0.039559    0.007951
298000    76.622541    0.065262    0.040857    0.008089
299000    77.293293    0.073076    0.040347    0.007908
300000    77.871564    0.066685    0.040461    0.008429
301000    79.078585    0.068057    0.041655    0.008810
302000    79.740782    0.068775    0.041777    0.009093
303000    79.355034    0.065574    0.039889    0.007785
304000    79.023642    0.068894    0.041492    0.008407
305000    79.606094    0.066729    0.040698    0.008069
306000    81.620105    0.069429    0.041337    0.008304
307000    81.108825    0.066143    0.040108    0.007991
308000    80.443067    0.066966    0.040680    0.008333
309000    82.463368    0.069146    0.041405    0.008147
310000    82.930331    0.068897    0.041708    0.008405
311000    84.543185    0.069428    0.042130    0.008704
312000    85.178266    0.069060    0.041980    0.008262
313000    85.996723    0.069743    0.042040    0.008877
314000    86.453685    0.069546    0.042747    0.008508
315000    86.932545    0.069927    0.042421    0.008677
316000    87.450984    0.070706    0.042528    0.008764
317000    88.146120    0.071847    0.042996    0.008472
318000    88.480969    0.072139    0.043009    0.009928
319000    88.798354    0.070816    0.042772    0.008536
320000    90.575318    0.089475    0.042899    0.008967
321000    90.108509    0.069247    0.041989    0.008409
322000    89.955480    0.073185    0.042942    0.008620
323000    91.864403    0.071545    0.043972    0.008714
324000    96.347353    0.076027    0.044666    0.009554
325000    92.999038    0.072147    0.043893    0.008650
326000    94.436949    0.072811    0.043868    0.008702
327000    96.852806    0.072298    0.045281    0.008946
328000    96.578148    0.076204    0.045932    0.009688
329000    101.371452    0.075333    0.045371    0.010021
330000    96.746801    0.077405    0.044695    0.008873
331000    96.058588    0.073849    0.045404    0.008830
332000    99.290107    0.075849    0.045821    0.009146
333000    99.769760    0.073876    0.044400    0.008883
334000    102.103400    0.074229    0.045373    0.008993
335000    101.677042    0.080255    0.048536    0.009632
336000    98.349679    0.076649    0.044974    0.008898
337000    99.703532    0.076879    0.046700    0.009504
338000    103.121448    0.082752    0.047855    0.009591
339000    102.942077    0.078379    0.047393    0.010757
340000    104.506394    0.075942    0.045558    0.009144
341000    104.006918    0.085218    0.047381    0.009683
342000    102.734958    0.076010    0.047412    0.009169
343000    103.081669    0.076292    0.045722    0.010390
344000    102.824372    0.075845    0.046405    0.009260
345000    104.270017    0.077967    0.047203    0.010333
346000    106.244932    0.077521    0.046752    0.009493
347000    106.113534    0.093352    0.047094    0.009307
348000    102.755836    0.075384    0.045676    0.008960
349000    105.350497    0.079116    0.047635    0.009750
350000    106.569019    0.076875    0.045877    0.009467
351000    107.286343    0.078386    0.047521    0.009184
352000    107.149945    0.078571    0.046851    0.009464
353000    107.828966    0.078813    0.048125    0.009600
354000    108.414635    0.079371    0.047682    0.009362
355000    109.196847    0.080948    0.048990    0.009771
356000    111.199277    0.078884    0.050262    0.009758
357000    112.763026    0.080357    0.048827    0.010062
358000    112.664662    0.080614    0.049108    0.009759
359000    115.579717    0.079361    0.050618    0.009751
360000    117.675623    0.083985    0.051419    0.010286
361000    116.096417    0.081231    0.048654    0.009647
362000    115.108287    0.091653    0.050661    0.015177
363000    115.384779    0.080642    0.049323    0.011162
364000    116.343427    0.081238    0.048801    0.009667
365000    117.106948    0.083760    0.050226    0.010719
366000    118.895356    0.082025    0.049458    0.009822
367000    118.342558    0.082305    0.049623    0.009866
368000    119.680053    0.081996    0.051217    0.010009
369000    121.473918    0.085141    0.051087    0.010177
370000    126.487833    0.084456    0.051993    0.010349
371000    118.487609    0.080414    0.049085    0.009791
372000    117.547727    0.084669    0.050941    0.009727
373000    117.879266    0.083189    0.053419    0.010141
374000    118.928689    0.084591    0.050125    0.010047
375000    119.199007    0.081717    0.049854    0.009886
376000    119.887540    0.081837    0.049716    0.009942
377000    120.555432    0.082166    0.050129    0.010116
378000    121.067709    0.081812    0.050870    0.010368
379000    121.725481    0.082494    0.050262    0.010597
380000    122.384470    0.084090    0.050951    0.010237
381000    123.068337    0.083042    0.050707    0.010923
382000    123.728102    0.083308    0.051249    0.010137
383000    124.312354    0.085958    0.052344    0.010175
384000    125.044394    0.084152    0.051720    0.010017
385000    125.649248    0.084592    0.051323    0.010142
386000    126.375777    0.084080    0.051927    0.010820
387000    127.027824    0.084388    0.051433    0.010463
388000    127.892457    0.086857    0.052942    0.010492
389000    132.788302    0.088724    0.053434    0.010188
390000    132.090954    0.088798    0.053672    0.012155
391000    134.588905    0.090501    0.055934    0.011992
392000    134.837886    0.089837    0.054501    0.010853
393000    133.782536    0.085067    0.053468    0.010350
394000    132.272152    0.096906    0.053662    0.010764
395000    132.390589    0.086925    0.053646    0.010935
396000    133.155204    0.086238    0.052334    0.010389
397000    133.656896    0.086931    0.053082    0.010402
398000    134.317491    0.087380    0.053290    0.010837
399000    134.987440    0.090216    0.054314    0.010825
400000    135.772887    0.088005    0.053311    0.011633
401000    136.529109    0.088983    0.054863    0.010716
402000    137.039685    0.090017    0.054461    0.010704
403000    137.697727    0.089850    0.055380    0.011047
404000    138.518319    0.090314    0.055505    0.013111
405000    139.220719    0.089328    0.054817    0.011442
406000    140.005796    0.090140    0.054184    0.010895
407000    140.586440    0.092142    0.054645    0.011089
408000    141.327568    0.090193    0.056690    0.011106
409000    142.089209    0.090486    0.055199    0.010860
410000    142.903519    0.092060    0.055026    0.011117
411000    143.555783    0.092487    0.056068    0.011261
412000    144.090167    0.093946    0.057223    0.012296
413000    145.045005    0.092822    0.056025    0.011206
414000    145.606421    0.094603    0.055219    0.011805
415000    146.352138    0.092069    0.056159    0.011358
416000    146.933452    0.092892    0.056644    0.011279
417000    147.901880    0.097401    0.055395    0.011048
418000    148.278268    0.095467    0.056296    0.011341
419000    149.037410    0.094275    0.057180    0.011398
420000    149.764812    0.099860    0.058043    0.011445
421000    150.631584    0.095689    0.056144    0.011127
422000    151.174825    0.095331    0.057583    0.011319
423000    152.009072    0.093294    0.060303    0.011529
424000    152.639580    0.097382    0.058492    0.011650
425000    153.540325    0.103729    0.060945    0.014012
426000    154.086013    0.097308    0.062916    0.016144
427000    154.890023    0.098299    0.059788    0.011521
428000    155.546984    0.101573    0.059928    0.011729
429000    156.320262    0.096233    0.063258    0.013255
430000    156.927011    0.096265    0.058904    0.011507
431000    157.881125    0.098633    0.060605    0.011870
432000    158.373969    0.094995    0.057906    0.012147
433000    159.460341    0.097318    0.060096    0.012325
434000    159.876236    0.098361    0.058631    0.011754
435000    160.824791    0.096938    0.058846    0.011978
436000    162.554265    0.121217    0.062105    0.014366
437000    206.703566    0.164438    0.094224    0.029970
438000    163.056291    0.096806    0.059035    0.012479
439000    163.519501    0.097876    0.059158    0.011748
440000    164.412381    0.096909    0.058094    0.011812
441000    164.970668    0.097497    0.059599    0.011940
442000    165.652699    0.097959    0.059194    0.012165
443000    166.574733    0.098539    0.059767    0.012279
444000    173.529099    0.097916    0.059025    0.012030
445000    169.389782    0.098469    0.060340    0.012199
446000    170.422268    0.110745    0.071028    0.013311
447000    171.322472    0.100747    0.062610    0.012414
448000    174.048436    0.101178    0.061997    0.012738
449000    176.981732    0.102667    0.062441    0.012864
450000    176.808366    0.102712    0.062368    0.013267
451000    177.830683    0.102278    0.062474    0.013050
452000    178.769268    0.102332    0.063289    0.012570
453000    179.196080    0.103580    0.062475    0.012674
454000    184.540569    0.102605    0.063756    0.013550
455000    183.223725    0.102581    0.063591    0.012807
456000    185.668358    0.117454    0.069945    0.014046
457000    190.453809    0.106648    0.064957    0.013457
458000    185.209280    0.104018    0.064860    0.013379
459000    183.418090    0.103772    0.065070    0.013375
460000    189.567515    0.104415    0.064642    0.012749
461000    195.869794    0.114535    0.066426    0.013431
462000    200.279653    0.143813    0.087319    0.017576
463000    194.021929    0.105975    0.064648    0.012782
464000    196.014141    0.107357    0.065302    0.013945
465000    201.999686    0.105114    0.064176    0.013283
466000    196.595342    0.108720    0.066443    0.014813
467000    191.991219    0.112062    0.072131    0.015014
468000    199.665428    0.108032    0.063878    0.013049
469000    202.167947    0.107921    0.065560    0.015989
470000    211.369223    0.106935    0.065999    0.013281
471000    210.977078    0.107952    0.066469    0.013577
472000    210.992604    0.109892    0.066909    0.013602
473000    196.323701    0.106859    0.065673    0.013092
474000    198.327498    0.108738    0.065535    0.014041
475000    199.309164    0.104561    0.064265    0.012586
476000    192.417706    0.105950    0.064840    0.012948
477000    193.136406    0.106909    0.064582    0.013067
478000    194.251687    0.108476    0.065725    0.013240
479000    194.953803    0.107074    0.063864    0.013165
480000    195.841446    0.107401    0.064771    0.012914
481000    198.307994    0.109820    0.066073    0.013315
482000    200.783551    0.109181    0.067907    0.015515
483000    204.074976    0.114595    0.069192    0.014194
484000    205.382031    0.107164    0.065093    0.013042
485000    200.127348    0.110818    0.066556    0.013319
486000    200.561854    0.107735    0.066624    0.013028
487000    201.542036    0.108093    0.066149    0.013195
488000    202.561513    0.107816    0.065962    0.013164
489000    203.419820    0.112809    0.068407    0.014131
490000    207.583693    0.111575    0.067928    0.014760
491000    217.207961    0.113371    0.067936    0.014341
492000    209.618704    0.110667    0.066585    0.013649
493000    215.567810    0.114309    0.068522    0.014681
494000    214.898030    0.114856    0.068565    0.013973
495000    218.664652    0.112448    0.068897    0.014877
496000    221.461044    0.110651    0.066893    0.013861
497000    212.696728    0.114451    0.071021    0.015965
498000    226.751389    0.110161    0.067145    0.013356
499000    223.174720    0.149120    0.094711    0.022560
500000    242.250079    0.125223    0.074689    0.016316
